SUBJECT_EN,TERM_EN,TERM_EN_PARAMETER,ABBREVIATION_EN,ABBREVIATION_EN_PARAMETER,SYNONYMS_EN,SYNONYMS_EN_PARAMETERS,TEXTUAL_SUPPORT_1_EN,TEXTUAL_SUPPORT_2_EN,TEXTUAL_SUPPORT_3_EN,DOMAINE_FR,TERME_FR,TERME_FR_PARAMETRE,ABBREVIATION_FR,ABBREVIATION_FR_PARAMETRE,SYNONYMES_FR,SYNONYMES_FR_PARAMETRE,JUSTIFICATION_1_FR,JUSTIFICATION_2_FR,JUSTIFICATION_3_FR,UNIVERSAL_ENTRIES,DOM_SUBJ_ES,TERME_TERM_ES,TERME_TERM_PARAM_ES,ABBR_ES,ABBR_PARAM_ES,SYNO_ES,SYNO_PARAM_ES,JUST_TEXTSUPP_1_ES,JUST_TEXTSUPP_2_ES,JUST_TEXTSUPP_3_ES,DOM_SUBJ_PT,TERME_TERM_PT,TERME_TERM_PARAM_PT,ABBR_PT,ABBR_PARAM_PT,SYNO_PT,SYNO_PARAM_PT,JUST_TEXTSUPP_1_PT,JUST_TEXTSUPP_2_PT,JUST_TEXTSUPP_3_PT
Fencing,"accidental corps à corps",,,,,,"OBS: Rules/refereeing.",,,Escrime,"corps à corps occasionnel","masculine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"loss of one hit",,,,,,"OBS: Rules/refereeing.",,,Escrime,"diminution d'une touche","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"offence concerning the maintenance of order",,,,,,"OBS: Rules/refereeing.",,,Escrime,"faute contre l'ordre","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"list of competitors",,,,,,"OBS: Rules/refereeing.",,,Escrime,"liste des tireurs","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,wire,correct,,,,,,,,Escrime,"fil sur enrouleur","correct,masculine noun",,,,,,,,,Esgrima,cable,"correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,"one-on-one combat",correct,,,,,,,,Escrime,"combat un-contre-un","masculine noun",,,,,,,,,Esgrima,"enfrentamiento de uno a uno","correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,clinch,"correct,noun",,,,,"DEF: A tight grasp; close grip.","CONT: the referee broke the boxers' clinch.","CONT: A boxer may resort to a clinch when hurt or tired, and it is up to the referee to separate the fighters to keep the fight from stalling.",Escrime,accrochage,"correct,masculine noun",,,,,"DEF: Faute du [compétiteur] en difficulté qui paralyse les bras de l'adversaire.","OBS: Ne pas confondre avec le «corps-à-corps». Dans l'accrochage, un combattant retient illégalement l'autre. Dans le corps-à-corps, les deux boxeurs se donnent des coups l'un l'autre tout en étant poitrine contre poitrine (ils doivent être séparés si le combat est stérile); les deux escrimeurs combattent à une distance de bras l'un de l'autre (toléré au fleuret, autorisé à l'épée si utilisé sans brutalité ni violence).",,,Esgrima,clinch,correct,,,,,,,,,,,,,,,,,
Fencing,"sword arm",correct,,,"sword hand;weapon arm;leading arm;armed hand",correct;correct;correct;correct,"DEF: The arm holding the sword (the foil, the épée or the sabre) and making the manoeuvres.","CONT: The lunge is an aggressive action designed to enable the fencer to reach the opponent from a distance greater than that afforded by extension of the weapon arm.","OBS: Antonym: free arm; free hand.",Escrime,"bras armé","correct,masculine noun",,,"main armée","correct,feminine noun","DEF: Le bras qui tient l'arme (le fleuret, l'épée ou le sabre) et qui effectue les manœuvres.","CONT: Le bras armé [...] doit être [...] entièrement effacé.",,,Esgrima,"brazo armado","correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,sabre,"correct,noun",,,saber,"correct,noun,United States","DEF: A fencing weapon with a flat blade and knuckle guard, used with cutting or thrusting actions.",,,Escrime,sabre,"correct,masculine noun",,,,,"DEF: En escrime, arme legère (500 g) présentant une coquille prolongée pour protéger le dessus de la main.",,,,Esgrima,sable,"correct,masculine noun",,,,,"DEF: Arma de esgrima con la hoja plana y una guarda que protege el puño.","OBS: A diferencia de la espada y el florete [el sable] se puede usar tanto de punta como de corte.",,,,,,,,,,,
Fencing,"direct elimination",correct,,,,,,,,Escrime,"élimination directe","feminine noun",,,,,"OBS: Langen,escrime,127cp/11.74.",,,,Esgrima,"tabla de eliminación directa","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,bind,"correct,noun",,,ligament;liément,correct;correct,"DEF: An action which removes a threatening blade by ... carrying it from high line to the opposite low line by crossing the blade over the opponent's blade to hit in the low line.",,,Escrime,liement,"correct,masculine noun",,,,,"CONT: Le liement prend le fer dans une ligne haute, le ramène dans une ligne basse opposée (ou inversement) en le maîtrisant et en l'écartant en finale de l'action.",,,,Esgrima,ligamento,"correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,reel,correct,,,spool,correct,"CONT: ... a spring-loaded spool placed at the end of the piste. This takes up the slack as the fencers move up and down the piste.",,,Escrime,enrouleur,"correct,masculine noun",,,,,"DEF: [...] bobine de fil souple, d'une vingtaine de mètres, qui, grâce à un puissant ressort, suit l'escrimeur dans ses déplacements.",,,,Esgrima,rulo,"correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,turn,"correct,noun",,,,,,,,Escrime,volte,"correct,masculine noun",,,,,,,,,Esgrima,vuelta,"correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"French handle",correct,,,"French grip",correct,,,,Escrime,"poignée française","feminine noun",,,,,,,,,Esgrima,"empuñadura francesa","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"fencing strip",correct,,,,,,,,Escrime,"piste d'escrime","feminine noun",,,,,,,,,Esgrima,"pista de esgrima","correct,feminine noun",,,plancha,"correct,feminine noun",,,,,,,,,,,,,
Fencing,passing,correct,,,,,,,,Escrime,dépassement,"masculine noun",,,,,,,,,Esgrima,adelantamiento,"correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,"individual sabre",,,,,,"OBS: Men.","OBS: Events.",,Escrime,"sabre individuel","masculine noun",,,,,"OBS: Hommes.","OBS: Épreuves.",,,,,,,,,,,,,,,,,,,,,,
Fencing,"pledge of honour",,,,,,"OBS: Rules/refereeing.",,,Escrime,"engagement d'honneur","masculine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"team pool",,,,,,"OBS: Rules/refereeing.",,,Escrime,"poule d'équipes","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"cross the boundaries",verb,,,,,"OBS: Rules/refereeing.",,,Escrime,"sortir du terrain",,,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"stop hit in time",,,,,,"OBS: Technique/tactics.",,,Escrime,"arrêt prenant un temps d'escrime","masculine noun",,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,change-beat,"correct,verb",,,,,"OBS: Technique/tactics.",,,Escrime,"changez - battez",,,,,,"OBS: Technique/tactique.",,,,Esgrima,contrabatimiento,"correct,masculine noun",,,cambiobatimiento,"correct,masculine noun",,,,,,,,,,,,,
Fencing,displacement,correct,,,displacing,,"OBS: Technique/tactics.",,,Escrime,déplacement,"masculine noun",,,,,"OBS: Technique/tactique.",,,,Esgrima,desplazamiento,"correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,"invalid hit",correct,,,"off-target hit;non-valid hit;off target hit;nonvalid hit",correct;correct,"DEF: A hit recorded against a fencer but made outside the valid target area in foil or sabre fencing.","CONT: As soon as a judge sees a valid or invalid (off target) hit arrive on the fencer whom he is watching ...","OBS: An invalid hit is signaled by a white light in sabre fencing. Since there are no off-target areas in épée fencing (the target area including any part of the body), all hits count and no invalid hit can be recorded in this type of fencing.",Escrime,"touche non valable","correct,feminine noun",,,"touche invalide",,"DEF: Touche enregistrée contre un escrimeur mais qui a fait contact en dehors de la zone-cible déterminée pour l'escrime au fleuret et au sabre.","CONT: Il ressort qu'une touche non valable ne peut empêcher la signalisation d'une touche valable immédiate du même côté.","OBS: Une touche non valable est signalée par une lumière blanche au sabre; ce genre de touche n'existe pas à l'épée puisque tout le corps constitue la surface valable ou zone-cible à cette arme.",,Esgrima,"tocado no válido","correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,indirect,,,,,,"OBS: this -- attack moves from the line of engagement into another line",,,Escrime,indirect,adjective,,,,,"OBS: [la riposte] est simple, indirecte, quand elle s'exécute par dégagement, contre-dégagement ou par coupé",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"épée event",correct,,,,,,,,Escrime,"épreuve d'épée","feminine noun",,,,,,,,,Esgrima,"prueba de espada","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"rear limit",correct,,,,,,,,Escrime,"ligne de fin de piste","feminine noun",,,"limite arrière;dernière zone","feminine noun;feminine noun",,,,,Esgrima,"línea de final de pista","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,defensive,correct,,,,,,,,Escrime,défensive,"correct,feminine noun",,,,,,,,,Esgrima,defensiva,"correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,scale,noun,,,,,"OBS: Facilities/equipment.",,,Escrime,balance,"feminine noun",,,,,"OBS: Installations/matériel.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"convention of fencing",,,,,,"OBS: Rules/refereeing.",,,Escrime,"convention du combat","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"ceding parry",correct,,,,,"OBS: Technique/tactics.",,,Escrime,"parade en cédant","correct,feminine noun",,,,,"OBS: Technique/tactique.",,,,Esgrima,"parada de cesión","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"men's individual sabre",correct,,,,,,,,Escrime,"sabre (H)","correct,masculine noun",,,,,,,,,Esgrima,"sable individual M","correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,trim,noun,,,,,"OBS: Facilities/equipment.",,,Escrime,garniture,"feminine noun",,,,,"OBS: Installations/matériel.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,turn,verb,,,,,"OBS: Rules/refereeing.",,,Escrime,"tourner le dos",,,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"hit against the right",correct,,,"hit on the right",,"OBS: Technique/tactics.",,,Escrime,"à droite, touché !",,,,,,"OBS: Technique/tactique.",,,,Esgrima,"toque a la derecha","correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,"feint with a cut",noun,,,,,"OBS: Technique/tactics.",,,Escrime,"feinte du coup de taille","feminine noun",,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"singlestick play",,,,,,,,,Escrime,"escrime à la canne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fencing,"provoke a parry",verb,,,,,,,,Escrime,"tromper la parade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fencing,"failure of the electrical",,,,,,,,,Escrime,"défaillance du matériel",,,,,,"OBS: Langen, escrime, 127cp/11.74.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,counter-riposte,correct,,,,,"DEF: An offensive action which follows the successful parry of a riposte.",,,Escrime,contre-riposte,"correct,feminine noun",,,,,"DEF: [...] coup qui est porté après avoir paré une riposte ou une contre-riposte.",,,,Esgrima,contrarrespuesta,"correct,feminine noun",,,contra-respuesta,"correct,feminine noun","DEF: ... acción ofensiva del tirador que ha parado la respuesta.",,,,,,,,,,,,
Fencing,"false attack",correct,,,,,"OBS: The false attack is similar to a feint and is used for the same reasons, but it is made with a partial or full lunge.",,,Escrime,"fausse attaque","feminine noun",,,,,"OBS: Les fausse attaque, fausse parade, fausse contre-attaque sont les simulacres d'une attaque, d'une parade, d'une contre-attaque.",,,,Esgrima,"falso ataque","correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,"stop cut to the glove","correct,noun phrase",,,,,,,,Escrime,"arrêt à la manchette","correct,masculine noun",,,,,,,,,Esgrima,"arresto a antebrazo","correct,masculine noun",,,"arresto a manguito","correct,masculine noun",,,,,,,,,,,,,
Fencing,"false beat",,,,,,,,,Escrime,"faux battement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fencing,"counter beat",,,,,,,,,Escrime,"battement circulaire",,,,contre-battement,,,,,,,,,,,,,,,,,,,,,,,,,
Fencing,"muzzle crown",correct,,,crown,correct,"DEF: Any of various forms of muzzle treatment meant primarily to protect the rifling. It may be chamfering of the bore, counterbore, or radius.",,,Escrime,"couronne de la bouche","correct,feminine noun,officially approved",,,couronne,"correct,feminine noun","DEF: Diverses formes de finition de la bouche servant surtout à protéger les rayures. Il peut s'agir d'un chanfrein de l'âme, d'un contre-alésage ou d'un arrondissement.","OBS: couronne de la bouche : terme et définition uniformisés par le Groupe de travail de terminologie des armes légères.",,,,,,,,,,,,,,,,,,,,,,
Fencing,"Canadian Fencing Federation",correct,CFF,"correct,Canada",,,,,,Escrime,"Fédération canadienne d'escrime","correct,feminine noun",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fencing,"back edge of the blade",,,,,,"OBS: Facilities/equipment.",,,Escrime,"dos de la lame","masculine noun",,,,,"OBS: Installations/matériel.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"foil blade",,,,,,"OBS: Facilities/equipment.",,,Escrime,"lame de fleuret","feminine noun",,,,,"OBS: Installations/matériel.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,piste,"correct,noun",,,,,"OBS: Facilities/equipment.",,,Escrime,piste,"feminine noun",,,,,"OBS: Installations/matériel.",,,,Esgrima,"pista de esgrima","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"putting on guard",correct,,,"placing on guard",correct,"OBS: Rules/refereeing.",,,Escrime,"mise en garde","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,Esgrima,"puesta en guardia","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"stop hit with interception",,,,,,"OBS: Rules/refereeing.",,,Escrime,"temps d'interception","masculine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,trompement,,,,,,"OBS: Technique/tactics.",,,Escrime,trompement,"masculine noun",,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"medium measure",correct,,,"medium distance;flèche distance",,,,,Escrime,"moyenne distance","feminine noun",,,,,,,,,Esgrima,"distancia media","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,redoublement,,,,,,"OBS: A redoublement is a new indirect attack (either disengage or nutover), executed while a fencer is still in his lunge.",,,Escrime,redoublement,"masculine noun",,,,,"OBS: Le redoublement d'attaque est une action offensive exécutée sans se relever après une parade adverse non suivie de riposte.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"broken time riposte",correct,,,"delayed riposte",,"CONT: A delayed riposte is made after momentarily holding the parry.",,,Escrime,"riposte à temps perdu","feminine noun",,,,,"CONT: Les ripostes à temps perdu sont celles qui sont précédées d'un bref arrêt avant le déclenchement de la riposte.",,,,Esgrima,"respuesta a tiempo perdido","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,simple,,,,,,"CONT: a simple direct attack is an action into the line of engagement while a simple indirect attack is an action into the opposite line of engagement. Both actions involve a single blade movement.",,,Escrime,simple,adjective,,,,,"OBS: [la riposte] est simple, indirecte, quand elle s'exécute par dégagement, contre-dégagement ou par coupé",,,,,,,,,,,,,,,,,,,,,,,
Fencing,bout,correct,,,"loose play",correct,,,,Escrime,assaut,"correct,masculine noun",,,match,"correct,masculine noun","OBS: Pluriel : des matchs ou des matches.","OBS: matchs (pl.) : Cette graphie, puisée des Rectifications de l'orthographe recommandées par le Conseil supérieur de la langue française, est attestée dans le Petit Robert (2004).",,,Esgrima,combate,"correct,masculine noun",,,asalto;ataque,"correct,masculine noun;correct,masculine noun",,,,,,,,,,,,,
Fencing,"delayed cut",,,,,,,,,Escrime,"coup à temps perdu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fencing,slide,"correct,noun",,,,,,,,Escrime,glissement,"masculine noun",,,,,,,,,Esgrima,deslizamiento,"correct,masculine noun",,,,,,,,,,,,,,,,,
Fencing,"Italian handle",correct,,,"Italian grip",correct,"OBS: Facilities/equipment.",,,Escrime,"poignée italienne","feminine noun",,,,,"OBS: Installations/matériel.",,,,Esgrima,"empuñadura italiana","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"intentional corps à corps",,,,,,"OBS: Rules/refereeing.",,,Escrime,"corps à corps intentionnel","masculine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"attack with step preparation",noun,,,,,"OBS: Technique/tactics.",,,Escrime,"attaque en marcher flèche","feminine noun",,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"counter delayed riposte",,,,,,"OBS: Technique/tactics.",,,Escrime,"contre riposte à temps perdu","feminine noun",,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"deflect the blade",verb,,,,,"OBS: Technique/tactics.",,,Escrime,"écarter le fer",,,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,seconde,correct,,,,,"OBS: Technique/tactics.",,,Escrime,"parade de seconde","correct,feminine noun",,,seconde,"correct,feminine noun","OBS: Technique/tactique.",,,,Esgrima,segunda,"correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"offence concerning sportsmanship",,,,,,"OBS: Rules/refereeing.",,,Escrime,"faute contre l'esprit sportif","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"materiality of the hit",correct,,,,,"OBS: Rules/refereeing.",,,Escrime,"matérialité de la touche","feminine noun",,,,,"OBS: Règlement/arbitrage.",,,,Esgrima,"materialidad del toque","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"women's team épée",correct,,,,,,,,Escrime,"épée par équipe (F)","correct,feminine noun",,,,,,,,,Esgrima,"espada por equipo F","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"composed riposte",correct,,,"compound riposte",,"OBS: Technique/tactics.",,,Escrime,"riposte composée","feminine noun",,,,,"OBS: Technique/tactique.",,,,Esgrima,"respuesta compuesta","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"one - two - three",,,,,,"OBS: Technique/tactics.",,,Escrime,"une - deux - trois",,,,,,"OBS: Technique/tactique.",,,,,,,,,,,,,,,,,,,,,,,
Fencing,"red light",correct,,,,,"OBS: Rules/refereeing.",,,Escrime,"feu rouge","masculine noun",,,,,"OBS: Règlements/arbitrage.",,,,Esgrima,"luz roja","correct,feminine noun",,,,,,,,,,,,,,,,,
Fencing,"Foil World Cup - Men",correct,,,,,"OBS: The World Cup for men in foil fencing. Information from the Technical Director of the Canadian Fencing Association.",,,Escrime,"Coupe du Monde de fleuret - Hommes","correct,feminine noun",,,,,"OBS: La Coupe du Monde pour hommes en escrime au fleuret. Renseignements obtenus du directeur technique de l'Association canadienne d'escrime.",,,,,,,,,,,,,,,,,,,,,,,
